from,to,count
AIGBR421,AIGBR1053,0
AIGBR1598,AIGBR461,0
AIGBR1598,AIGBR608,0
AIGBR1598,AIGBR659,0
AIGBR1598,AIGBR1713,0
AIGBR1598,AIGBR171,0
AIGBR1598,AIGBR1195,0
AIGBR1598,AIGBR638,0
AIGBR1598,AIGBR321,0
AIGBR1598,AIGBR674,0
AIGBR1598,AIGBR2243,0
AIGBR1598,AIGBR2007,0
AIGBR1598,AIGBR2113,0
AIGBR1598,AIGBR320,0
AIGBR1598,AIGBR465,0
AIGBR1598,AIGBR1063,0
AIGBR1598,AIGBR1281,0
AIGBR1598,AIGBR371,0
AIGBR1598,AIGBR2095,0
AIGBR1598,AIGBR1194,0
AIGBR1598,AIGBR646,0
AIGBR1598,AIGBR1548,0
AIGBR1598,AIGBR1147,0
AIGBR1598,AIGBR2029,0
AIGBR1598,AIGBR218,0
AIGBR1598,AIGBR1043,0
AIGBR1598,AIGBR981,0
AIGBR1598,AIGBR908,0
AIGBR1598,AIGBR1042,209
AIGBR1598,AIGBR1969,0
AIGBR1598,AIGBR272,0
AIGBR1598,AIGBR1102,0
AIGBR1598,AIGBR390,0
AIGBR1598,AIGBR548,0
AIGBR1598,AIGBR133,0
AIGBR1598,AIGBR43,0
AIGBR1598,AIGBR1104,0
AIGBR1598,AIGBR1085,0
AIGBR1598,AIGBR939,0
AIGBR1598,AIGBR1398,0
AIGBR1598,AIGBR439,0
AIGBR1598,AIGBR184,0
AIGBR1598,AIGBR324,0
AIGBR1598,AIGBR1439,0
AIGBR1598,AIGBR1676,0
AIGBR1598,AIGBR492,0
AIGBR1598,AIGBR2116,0
AIGBR1598,AIGBR2004,0
AIGBR1598,AIGBR1655,0
AIGBR1598,AIGBR805,0
AIGBR1598,AIGBR2074,0
AIGBR1598,AIGBR1978,0
AIGBR1598,AIGBR593,0
AIGBR1598,AIGBR1895,0
AIGBR1598,AIGBR185,0
AIGBR1598,AIGBR1113,0
AIGBR1598,AIGBR1514,0
AIGBR1598,AIGBR708,0
AIGBR1598,AIGBR36,0
AIGBR1598,AIGBR1146,0
AIGBR1598,AIGBR1989,0
AIGBR1598,AIGBR2021,0
AIGBR1598,AIGBR799,0
AIGBR1598,AIGBR1765,0
AIGBR1598,AIGBR2032,0
AIGBR1598,AIGBR1252,1
AIGBR1598,AIGBR1059,0
AIGBR1598,AIGBR2025,0
AIGBR1598,AIGBR1179,0
AIGBR1598,AIGBR2242,0
AIGBR1598,AIGBR1924,0
AIGBR1598,AIGBR2121,0
AIGBR1598,AIGBR1449,0
AIGBR1598,AIGBR1501,0
AIGBR1598,AIGBR1938,0
AIGBR1598,AIGBR1060,0
AIGBR1598,AIGBR1005,0
AIGBR1598,AIGBR1407,0
AIGBR1598,AIGBR46,0
AIGBR1598,AIGBR909,0
AIGBR1598,AIGBR889,0
AIGBR1598,AIGBR1383,0
AIGBR1598,AIGBR455,0
AIGBR1598,AIGBR689,7
AIGBR1598,AIGBR829,0
AIGBR1598,AIGBR1767,0
AIGBR1598,AIGBR1851,0
AIGBR1598,AIGBR1142,0
AIGBR1598,AIGBR1208,0
AIGBR1598,AIGBR1360,0
AIGBR1598,AIGBR941,0
AIGBR1598,AIGBR2231,0
AIGBR1598,AIGBR1541,0
AIGBR1598,AIGBR1445,0
AIGBR1598,AIGBR1808,0
AIGBR1598,AIGBR1231,0
AIGBR1598,AIGBR590,0
AIGBR1598,AIGBR506,0
AIGBR1598,AIGBR1074,0
AIGBR1598,AIGBR1719,3
AIGBR1598,AIGBR421,0
AIGBR1598,AIGBR1598,228
AIGBR1598,AIGBR1743,0
AIGBR1598,AIGBR1107,0
AIGBR1598,AIGBR1777,0
AIGBR1598,AIGBR859,0
AIGBR1598,AIGBR2165,1
AIGBR1598,AIGBR2213,0
AIGBR1598,AIGBR1747,0
AIGBR1598,AIGBR1980,0
AIGBR1598,AIGBR40,0
AIGBR1598,AIGBR1710,0
AIGBR1598,AIGBR1197,0
AIGBR1598,AIGBR1770,0
AIGBR1598,AIGBR425,0
AIGBR1598,AIGBR448,0
AIGBR1598,AIGBR158,0
AIGBR1598,AIGBR1659,0
AIGBR1598,AIGBR2049,0
AIGBR1598,AIGBR1887,0
AIGBR1598,AIGBR2240,0
AIGBR1598,AIGBR1161,0
AIGBR1598,AIGBR1953,0
AIGBR1598,AIGBR491,0
AIGBR1598,AIGBR1053,0
AIGBR1743,AIGBR461,0
AIGBR1743,AIGBR608,4
AIGBR1743,AIGBR659,0
AIGBR1743,AIGBR1713,0
AIGBR1743,AIGBR171,0
AIGBR1743,AIGBR1195,0
AIGBR1743,AIGBR638,0
AIGBR1743,AIGBR321,0
AIGBR1743,AIGBR674,0
AIGBR1743,AIGBR2243,23
AIGBR1743,AIGBR2007,12
AIGBR1743,AIGBR2113,0
AIGBR1743,AIGBR320,38
AIGBR1743,AIGBR465,0
AIGBR1743,AIGBR1063,0
AIGBR1743,AIGBR1281,0
AIGBR1743,AIGBR371,0
AIGBR1743,AIGBR2095,0
AIGBR1743,AIGBR1194,0
AIGBR1743,AIGBR646,0
AIGBR1743,AIGBR1548,0
AIGBR1743,AIGBR1147,1
AIGBR1743,AIGBR2029,0
AIGBR1743,AIGBR218,0
AIGBR1743,AIGBR1043,5
AIGBR1743,AIGBR981,0
AIGBR1743,AIGBR908,0
AIGBR1743,AIGBR1042,0
AIGBR1743,AIGBR1969,0
AIGBR1743,AIGBR272,0
AIGBR1743,AIGBR1102,0
AIGBR1743,AIGBR390,0
AIGBR1743,AIGBR548,0
AIGBR1743,AIGBR133,0
AIGBR1743,AIGBR43,0
AIGBR1743,AIGBR1104,0
AIGBR1743,AIGBR1085,0
AIGBR1743,AIGBR939,0
AIGBR1743,AIGBR1398,0
AIGBR1743,AIGBR439,0
AIGBR1743,AIGBR184,0
AIGBR1743,AIGBR324,0
AIGBR1743,AIGBR1439,0
AIGBR1743,AIGBR1676,0
AIGBR1743,AIGBR492,0
AIGBR1743,AIGBR2116,0
AIGBR1743,AIGBR2004,0
AIGBR1743,AIGBR1655,0
AIGBR1743,AIGBR805,0
AIGBR1743,AIGBR2074,0
AIGBR1743,AIGBR1978,0
AIGBR1743,AIGBR593,0
AIGBR1743,AIGBR1895,0
AIGBR1743,AIGBR185,0
AIGBR1743,AIGBR1113,0
AIGBR1743,AIGBR1514,15
AIGBR1743,AIGBR708,0
AIGBR1743,AIGBR36,0
AIGBR1743,AIGBR1146,1
AIGBR1743,AIGBR1989,0
AIGBR1743,AIGBR2021,0
AIGBR1743,AIGBR799,0
AIGBR1743,AIGBR1765,5
AIGBR1743,AIGBR2032,0
AIGBR1743,AIGBR1252,0
AIGBR1743,AIGBR1059,0
AIGBR1743,AIGBR2025,0
AIGBR1743,AIGBR1179,0
AIGBR1743,AIGBR2242,0
AIGBR1743,AIGBR1924,43
AIGBR1743,AIGBR2121,0
AIGBR1743,AIGBR1449,0
AIGBR1743,AIGBR1501,4
AIGBR1743,AIGBR1938,0
AIGBR1743,AIGBR1060,0
AIGBR1743,AIGBR1005,2
AIGBR1743,AIGBR1407,0
AIGBR1743,AIGBR46,0
AIGBR1743,AIGBR909,0
AIGBR1743,AIGBR889,0
AIGBR1743,AIGBR1383,0
AIGBR1743,AIGBR455,0
AIGBR1743,AIGBR689,0
AIGBR1743,AIGBR829,0
AIGBR1743,AIGBR1767,1
AIGBR1743,AIGBR1851,0
AIGBR1743,AIGBR1142,0
AIGBR1743,AIGBR1208,0
AIGBR1743,AIGBR1360,0
AIGBR1743,AIGBR941,0
AIGBR1743,AIGBR2231,0
AIGBR1743,AIGBR1541,0
AIGBR1743,AIGBR1445,1
AIGBR1743,AIGBR1808,17
AIGBR1743,AIGBR1231,0
AIGBR1743,AIGBR590,0
AIGBR1743,AIGBR506,0
AIGBR1743,AIGBR1074,0
AIGBR1743,AIGBR1719,0
AIGBR1743,AIGBR421,0
AIGBR1743,AIGBR1598,0
AIGBR1743,AIGBR1743,229
AIGBR1743,AIGBR1107,0
AIGBR1743,AIGBR1777,0
AIGBR1743,AIGBR859,0
AIGBR1743,AIGBR2165,0
AIGBR1743,AIGBR2213,0
AIGBR1743,AIGBR1747,0
AIGBR1743,AIGBR1980,0
AIGBR1743,AIGBR40,0
AIGBR1743,AIGBR1710,0
AIGBR1743,AIGBR1197,0
AIGBR1743,AIGBR1770,0
AIGBR1743,AIGBR425,0
AIGBR1743,AIGBR448,0
AIGBR1743,AIGBR158,0
AIGBR1743,AIGBR1659,0
AIGBR1743,AIGBR2049,4
AIGBR1743,AIGBR1887,143
AIGBR1743,AIGBR2240,0
AIGBR1743,AIGBR1161,11
AIGBR1743,AIGBR1953,0
AIGBR1743,AIGBR491,0
AIGBR1743,AIGBR1053,0
AIGBR1107,AIGBR461,0
AIGBR1107,AIGBR608,0
AIGBR1107,AIGBR659,0
AIGBR1107,AIGBR1713,0
AIGBR1107,AIGBR171,0
AIGBR1107,AIGBR1195,0
AIGBR1107,AIGBR638,1
AIGBR1107,AIGBR321,0
AIGBR1107,AIGBR674,0
AIGBR1107,AIGBR2243,0
AIGBR1107,AIGBR2007,0
AIGBR1107,AIGBR2113,0
AIGBR1107,AIGBR320,0
AIGBR1107,AIGBR465,0
AIGBR1107,AIGBR1063,0
AIGBR1107,AIGBR1281,0
AIGBR1107,AIGBR371,0
AIGBR1107,AIGBR2095,0
AIGBR1107,AIGBR1194,0
AIGBR1107,AIGBR646,0
AIGBR1107,AIGBR1548,0
AIGBR1107,AIGBR1147,0
AIGBR1107,AIGBR2029,0
AIGBR1107,AIGBR218,0
AIGBR1107,AIGBR1043,0
AIGBR1107,AIGBR981,0
AIGBR1107,AIGBR908,0
AIGBR1107,AIGBR1042,0
AIGBR1107,AIGBR1969,0
AIGBR1107,AIGBR272,0
AIGBR1107,AIGBR1102,0
AIGBR1107,AIGBR390,0
AIGBR1107,AIGBR548,0
AIGBR1107,AIGBR133,0
AIGBR1107,AIGBR43,0
AIGBR1107,AIGBR1104,33
AIGBR1107,AIGBR1085,0
AIGBR1107,AIGBR939,0
AIGBR1107,AIGBR1398,0
AIGBR1107,AIGBR439,0
AIGBR1107,AIGBR184,0
AIGBR1107,AIGBR324,0
AIGBR1107,AIGBR1439,0
AIGBR1107,AIGBR1676,0
AIGBR1107,AIGBR492,0
AIGBR1107,AIGBR2116,0
AIGBR1107,AIGBR2004,0
AIGBR1107,AIGBR1655,0
AIGBR1107,AIGBR805,0
AIGBR1107,AIGBR2074,0
AIGBR1107,AIGBR1978,0
AIGBR1107,AIGBR593,0
AIGBR1107,AIGBR1895,0
AIGBR1107,AIGBR185,0
AIGBR1107,AIGBR1113,0
AIGBR1107,AIGBR1514,0
AIGBR1107,AIGBR708,0
AIGBR1107,AIGBR36,0
AIGBR1107,AIGBR1146,0
AIGBR1107,AIGBR1989,0
AIGBR1107,AIGBR2021,0
AIGBR1107,AIGBR799,0
AIGBR1107,AIGBR1765,0
AIGBR1107,AIGBR2032,0
AIGBR1107,AIGBR1252,0
AIGBR1107,AIGBR1059,0
AIGBR1107,AIGBR2025,0
AIGBR1107,AIGBR1179,0
AIGBR1107,AIGBR2242,0
AIGBR1107,AIGBR1924,0
AIGBR1107,AIGBR2121,0
AIGBR1107,AIGBR1449,0
AIGBR1107,AIGBR1501,0
AIGBR1107,AIGBR1938,0
AIGBR1107,AIGBR1060,0
AIGBR1107,AIGBR1005,0
AIGBR1107,AIGBR1407,0
AIGBR1107,AIGBR46,0
AIGBR1107,AIGBR909,0
AIGBR1107,AIGBR889,0
AIGBR1107,AIGBR1383,0
AIGBR1107,AIGBR455,0
AIGBR1107,AIGBR689,0
AIGBR1107,AIGBR829,0
AIGBR1107,AIGBR1767,0
AIGBR1107,AIGBR1851,0
AIGBR1107,AIGBR1142,0
AIGBR1107,AIGBR1208,0
AIGBR1107,AIGBR1360,0
AIGBR1107,AIGBR941,0
AIGBR1107,AIGBR2231,0
AIGBR1107,AIGBR1541,0
AIGBR1107,AIGBR1445,0
AIGBR1107,AIGBR1808,0
AIGBR1107,AIGBR1231,0
AIGBR1107,AIGBR590,0
AIGBR1107,AIGBR506,0
AIGBR1107,AIGBR1074,0
AIGBR1107,AIGBR1719,0
AIGBR1107,AIGBR421,0
AIGBR1107,AIGBR1598,0
AIGBR1107,AIGBR1743,0
AIGBR1107,AIGBR1107,220
AIGBR1107,AIGBR1777,0
AIGBR1107,AIGBR859,0
AIGBR1107,AIGBR2165,0
AIGBR1107,AIGBR2213,0
AIGBR1107,AIGBR1747,0
AIGBR1107,AIGBR1980,0
AIGBR1107,AIGBR40,0
AIGBR1107,AIGBR1710,0
AIGBR1107,AIGBR1197,0
AIGBR1107,AIGBR1770,0
AIGBR1107,AIGBR425,0
AIGBR1107,AIGBR448,0
AIGBR1107,AIGBR158,0
AIGBR1107,AIGBR1659,0
AIGBR1107,AIGBR2049,0
AIGBR1107,AIGBR1887,0
AIGBR1107,AIGBR2240,0
AIGBR1107,AIGBR1161,0
AIGBR1107,AIGBR1953,0
AIGBR1107,AIGBR491,0
AIGBR1107,AIGBR1053,0
AIGBR1777,AIGBR461,0
AIGBR1777,AIGBR608,0
AIGBR1777,AIGBR659,0
AIGBR1777,AIGBR1713,0
AIGBR1777,AIGBR171,0
AIGBR1777,AIGBR1195,0
AIGBR1777,AIGBR638,0
AIGBR1777,AIGBR321,0
AIGBR1777,AIGBR674,0
AIGBR1777,AIGBR2243,0
AIGBR1777,AIGBR2007,0
AIGBR1777,AIGBR2113,0
AIGBR1777,AIGBR320,0
AIGBR1777,AIGBR465,0
AIGBR1777,AIGBR1063,0
AIGBR1777,AIGBR1281,0
AIGBR1777,AIGBR371,0
AIGBR1777,AIGBR2095,0
AIGBR1777,AIGBR1194,0
AIGBR1777,AIGBR646,0
AIGBR1777,AIGBR1548,0
AIGBR1777,AIGBR1147,0
AIGBR1777,AIGBR2029,0
AIGBR1777,AIGBR218,0
AIGBR1777,AIGBR1043,0
AIGBR1777,AIGBR981,0
AIGBR1777,AIGBR908,2
AIGBR1777,AIGBR1042,0
AIGBR1777,AIGBR1969,0
AIGBR1777,AIGBR272,0
AIGBR1777,AIGBR1102,0
AIGBR1777,AIGBR390,0
AIGBR1777,AIGBR548,0
AIGBR1777,AIGBR133,0
AIGBR1777,AIGBR43,0
AIGBR1777,AIGBR1104,0
AIGBR1777,AIGBR1085,0
AIGBR1777,AIGBR939,0
AIGBR1777,AIGBR1398,0
AIGBR1777,AIGBR439,0
AIGBR1777,AIGBR184,0
AIGBR1777,AIGBR324,0
AIGBR1777,AIGBR1439,0
AIGBR1777,AIGBR1676,0
AIGBR1777,AIGBR492,0
AIGBR1777,AIGBR2116,0
AIGBR1777,AIGBR2004,0
AIGBR1777,AIGBR1655,0
AIGBR1777,AIGBR805,0
AIGBR1777,AIGBR2074,0
AIGBR1777,AIGBR1978,0
AIGBR1777,AIGBR593,0
AIGBR1777,AIGBR1895,0
AIGBR1777,AIGBR185,0
AIGBR1777,AIGBR1113,0
AIGBR1777,AIGBR1514,0
AIGBR1777,AIGBR708,0
AIGBR1777,AIGBR36,0
AIGBR1777,AIGBR1146,0
AIGBR1777,AIGBR1989,0
AIGBR1777,AIGBR2021,0
AIGBR1777,AIGBR799,0
AIGBR1777,AIGBR1765,0
AIGBR1777,AIGBR2032,0
AIGBR1777,AIGBR1252,0
AIGBR1777,AIGBR1059,0
AIGBR1777,AIGBR2025,0
AIGBR1777,AIGBR1179,0
AIGBR1777,AIGBR2242,0
AIGBR1777,AIGBR1924,0
AIGBR1777,AIGBR2121,0
AIGBR1777,AIGBR1449,0
AIGBR1777,AIGBR1501,0
AIGBR1777,AIGBR1938,0
AIGBR1777,AIGBR1060,0
AIGBR1777,AIGBR1005,0
AIGBR1777,AIGBR1407,0
AIGBR1777,AIGBR46,0
AIGBR1777,AIGBR909,0
AIGBR1777,AIGBR889,0
AIGBR1777,AIGBR1383,0
AIGBR1777,AIGBR455,0
AIGBR1777,AIGBR689,0
AIGBR1777,AIGBR829,0
AIGBR1777,AIGBR1767,0
AIGBR1777,AIGBR1851,0
AIGBR1777,AIGBR1142,0
AIGBR1777,AIGBR1208,0
AIGBR1777,AIGBR1360,0
AIGBR1777,AIGBR941,0
AIGBR1777,AIGBR2231,0
AIGBR1777,AIGBR1541,0
AIGBR1777,AIGBR1445,0
AIGBR1777,AIGBR1808,0
AIGBR1777,AIGBR1231,0
AIGBR1777,AIGBR590,0
AIGBR1777,AIGBR506,0
AIGBR1777,AIGBR1074,0
AIGBR1777,AIGBR1719,0
AIGBR1777,AIGBR421,0
AIGBR1777,AIGBR1598,0
AIGBR1777,AIGBR1743,0
AIGBR1777,AIGBR1107,0
AIGBR1777,AIGBR1777,222
AIGBR1777,AIGBR859,0
AIGBR1777,AIGBR2165,0
AIGBR1777,AIGBR2213,0
AIGBR1777,AIGBR1747,0
AIGBR1777,AIGBR1980,0
AIGBR1777,AIGBR40,0
AIGBR1777,AIGBR1710,0
AIGBR1777,AIGBR1197,0
AIGBR1777,AIGBR1770,0
AIGBR1777,AIGBR425,0
AIGBR1777,AIGBR448,0
AIGBR1777,AIGBR158,0
AIGBR1777,AIGBR1659,0
AIGBR1777,AIGBR2049,0
AIGBR1777,AIGBR1887,0
AIGBR1777,AIGBR2240,0
AIGBR1777,AIGBR1161,0
AIGBR1777,AIGBR1953,0
AIGBR1777,AIGBR491,0
AIGBR1777,AIGBR1053,0
AIGBR859,AIGBR461,0
AIGBR859,AIGBR608,0
AIGBR859,AIGBR659,0
AIGBR859,AIGBR1713,0
AIGBR859,AIGBR171,0
AIGBR859,AIGBR1195,0
AIGBR859,AIGBR638,0
AIGBR859,AIGBR321,0
AIGBR859,AIGBR674,0
AIGBR859,AIGBR2243,0
AIGBR859,AIGBR2007,0
AIGBR859,AIGBR2113,0
AIGBR859,AIGBR320,0
AIGBR859,AIGBR465,0
AIGBR859,AIGBR1063,0
AIGBR859,AIGBR1281,0
AIGBR859,AIGBR371,0
AIGBR859,AIGBR2095,0
AIGBR859,AIGBR1194,0
AIGBR859,AIGBR646,12
AIGBR859,AIGBR1548,0
AIGBR859,AIGBR1147,0
AIGBR859,AIGBR2029,6
AIGBR859,AIGBR218,0
AIGBR859,AIGBR1043,0
AIGBR859,AIGBR981,0
AIGBR859,AIGBR908,0
AIGBR859,AIGBR1042,0
AIGBR859,AIGBR1969,0
AIGBR859,AIGBR272,0
AIGBR859,AIGBR1102,0
AIGBR859,AIGBR390,0
AIGBR859,AIGBR548,0
AIGBR859,AIGBR133,0
AIGBR859,AIGBR43,0
AIGBR859,AIGBR1104,0
AIGBR859,AIGBR1085,0
AIGBR859,AIGBR939,0
AIGBR859,AIGBR1398,0
AIGBR859,AIGBR439,0
AIGBR859,AIGBR184,0
AIGBR859,AIGBR324,0
AIGBR859,AIGBR1439,5
AIGBR859,AIGBR1676,0
AIGBR859,AIGBR492,0
AIGBR859,AIGBR2116,0
AIGBR859,AIGBR2004,0
AIGBR859,AIGBR1655,0
AIGBR859,AIGBR805,0
AIGBR859,AIGBR2074,0
AIGBR859,AIGBR1978,0
AIGBR859,AIGBR593,0
AIGBR859,AIGBR1895,0
AIGBR859,AIGBR185,0
AIGBR859,AIGBR1113,0
AIGBR859,AIGBR1514,0
AIGBR859,AIGBR708,0
AIGBR859,AIGBR36,0
AIGBR859,AIGBR1146,0
AIGBR859,AIGBR1989,0
AIGBR859,AIGBR2021,0
AIGBR859,AIGBR799,112
AIGBR859,AIGBR1765,0
AIGBR859,AIGBR2032,11
AIGBR859,AIGBR1252,0
AIGBR859,AIGBR1059,0
AIGBR859,AIGBR2025,0
AIGBR859,AIGBR1179,0
AIGBR859,AIGBR2242,2
AIGBR859,AIGBR1924,0
AIGBR859,AIGBR2121,0
AIGBR859,AIGBR1449,0
AIGBR859,AIGBR1501,0
AIGBR859,AIGBR1938,0
AIGBR859,AIGBR1060,0
AIGBR859,AIGBR1005,0
AIGBR859,AIGBR1407,0
AIGBR859,AIGBR46,0
AIGBR859,AIGBR909,29
AIGBR859,AIGBR889,0
AIGBR859,AIGBR1383,0
AIGBR859,AIGBR455,0
AIGBR859,AIGBR689,0
AIGBR859,AIGBR829,0
AIGBR859,AIGBR1767,0
AIGBR859,AIGBR1851,0
AIGBR859,AIGBR1142,0
AIGBR859,AIGBR1208,0
AIGBR859,AIGBR1360,1
AIGBR859,AIGBR941,0
AIGBR859,AIGBR2231,0
AIGBR859,AIGBR1541,0
AIGBR859,AIGBR1445,0
AIGBR859,AIGBR1808,0
AIGBR859,AIGBR1231,0
AIGBR859,AIGBR590,0
AIGBR859,AIGBR506,0
AIGBR859,AIGBR1074,0
AIGBR859,AIGBR1719,0
AIGBR859,AIGBR421,7
AIGBR859,AIGBR1598,0
AIGBR859,AIGBR1743,0
AIGBR859,AIGBR1107,0
AIGBR859,AIGBR1777,0
AIGBR859,AIGBR859,230
AIGBR859,AIGBR2165,0
AIGBR859,AIGBR2213,0
AIGBR859,AIGBR1747,0
AIGBR859,AIGBR1980,0
AIGBR859,AIGBR40,0
AIGBR859,AIGBR1710,0
AIGBR859,AIGBR1197,0
AIGBR859,AIGBR1770,0
AIGBR859,AIGBR425,0
AIGBR859,AIGBR448,0
AIGBR859,AIGBR158,0
AIGBR859,AIGBR1659,0
AIGBR859,AIGBR2049,0
AIGBR859,AIGBR1887,0
AIGBR859,AIGBR2240,0
AIGBR859,AIGBR1161,0
AIGBR859,AIGBR1953,0
AIGBR859,AIGBR491,0
AIGBR859,AIGBR1053,0
AIGBR2165,AIGBR461,0
AIGBR2165,AIGBR608,0
AIGBR2165,AIGBR659,0
AIGBR2165,AIGBR1713,0
AIGBR2165,AIGBR171,0
AIGBR2165,AIGBR1195,0
AIGBR2165,AIGBR638,0
AIGBR2165,AIGBR321,0
AIGBR2165,AIGBR674,0
AIGBR2165,AIGBR2243,0
AIGBR2165,AIGBR2007,0
AIGBR2165,AIGBR2113,0
AIGBR2165,AIGBR320,0
AIGBR2165,AIGBR465,0
AIGBR2165,AIGBR1063,0
AIGBR2165,AIGBR1281,0
AIGBR2165,AIGBR371,0
AIGBR2165,AIGBR2095,0
AIGBR2165,AIGBR1194,0
AIGBR2165,AIGBR646,0
AIGBR2165,AIGBR1548,0
AIGBR2165,AIGBR1147,0
AIGBR2165,AIGBR2029,0
AIGBR2165,AIGBR218,0
AIGBR2165,AIGBR1043,0
AIGBR2165,AIGBR981,0
AIGBR2165,AIGBR908,0
AIGBR2165,AIGBR1042,76
AIGBR2165,AIGBR1969,0
AIGBR2165,AIGBR272,0
AIGBR2165,AIGBR1102,0
AIGBR2165,AIGBR390,0
AIGBR2165,AIGBR548,0
AIGBR2165,AIGBR133,0
AIGBR2165,AIGBR43,0
AIGBR2165,AIGBR1104,0
AIGBR2165,AIGBR1085,0
AIGBR2165,AIGBR939,0
AIGBR2165,AIGBR1398,0
AIGBR2165,AIGBR439,5
AIGBR2165,AIGBR184,0
AIGBR2165,AIGBR324,0
AIGBR2165,AIGBR1439,0
AIGBR2165,AIGBR1676,0
AIGBR2165,AIGBR492,0
AIGBR2165,AIGBR2116,3
AIGBR2165,AIGBR2004,0
AIGBR2165,AIGBR1655,0
AIGBR2165,AIGBR805,0
AIGBR2165,AIGBR2074,0
AIGBR2165,AIGBR1978,0
AIGBR2165,AIGBR593,0
AIGBR2165,AIGBR1895,0
AIGBR2165,AIGBR185,0
AIGBR2165,AIGBR1113,0
AIGBR2165,AIGBR1514,0
AIGBR2165,AIGBR708,0
AIGBR2165,AIGBR36,0
AIGBR2165,AIGBR1146,0
AIGBR2165,AIGBR1989,0
AIGBR2165,AIGBR2021,0
AIGBR2165,AIGBR799,0
AIGBR2165,AIGBR1765,0
AIGBR2165,AIGBR2032,0
AIGBR2165,AIGBR1252,130
AIGBR2165,AIGBR1059,0
AIGBR2165,AIGBR2025,0
AIGBR2165,AIGBR1179,0
AIGBR2165,AIGBR2242,0
AIGBR2165,AIGBR1924,0
AIGBR2165,AIGBR2121,0
AIGBR2165,AIGBR1449,0
AIGBR2165,AIGBR1501,0
AIGBR2165,AIGBR1938,0
AIGBR2165,AIGBR1060,0
AIGBR2165,AIGBR1005,0
AIGBR2165,AIGBR1407,0
AIGBR2165,AIGBR46,0
AIGBR2165,AIGBR909,0
AIGBR2165,AIGBR889,0
AIGBR2165,AIGBR1383,0
AIGBR2165,AIGBR455,0
AIGBR2165,AIGBR689,22
AIGBR2165,AIGBR829,0
AIGBR2165,AIGBR1767,0
AIGBR2165,AIGBR1851,0
AIGBR2165,AIGBR1142,4
AIGBR2165,AIGBR1208,0
AIGBR2165,AIGBR1360,0
AIGBR2165,AIGBR941,0
AIGBR2165,AIGBR2231,0
AIGBR2165,AIGBR1541,0
AIGBR2165,AIGBR1445,0
AIGBR2165,AIGBR1808,0
AIGBR2165,AIGBR1231,0
AIGBR2165,AIGBR590,0
AIGBR2165,AIGBR506,40
AIGBR2165,AIGBR1074,0
AIGBR2165,AIGBR1719,25
AIGBR2165,AIGBR421,0
AIGBR2165,AIGBR1598,11
AIGBR2165,AIGBR1743,0
AIGBR2165,AIGBR1107,0
AIGBR2165,AIGBR1777,0
AIGBR2165,AIGBR859,0
AIGBR2165,AIGBR2165,230
AIGBR2165,AIGBR2213,0
AIGBR2165,AIGBR1747,0
AIGBR2165,AIGBR1980,0
AIGBR2165,AIGBR40,0
AIGBR2165,AIGBR1710,0
AIGBR2165,AIGBR1197,0
AIGBR2165,AIGBR1770,3
AIGBR2165,AIGBR425,0
AIGBR2165,AIGBR448,0
AIGBR2165,AIGBR158,0
AIGBR2165,AIGBR1659,0
AIGBR2165,AIGBR2049,0
AIGBR2165,AIGBR1887,0
AIGBR2165,AIGBR2240,0
AIGBR2165,AIGBR1161,0
AIGBR2165,AIGBR1953,0
AIGBR2165,AIGBR491,0
AIGBR2165,AIGBR1053,0
AIGBR2213,AIGBR461,0
AIGBR2213,AIGBR608,0
AIGBR2213,AIGBR659,0
AIGBR2213,AIGBR1713,0
AIGBR2213,AIGBR171,0
AIGBR2213,AIGBR1195,0
AIGBR2213,AIGBR638,0
AIGBR2213,AIGBR321,0
AIGBR2213,AIGBR674,0
AIGBR2213,AIGBR2243,0
AIGBR2213,AIGBR2007,0
AIGBR2213,AIGBR2113,0
AIGBR2213,AIGBR320,0
AIGBR2213,AIGBR465,0
AIGBR2213,AIGBR1063,0
AIGBR2213,AIGBR1281,0
AIGBR2213,AIGBR371,0
AIGBR2213,AIGBR2095,0
AIGBR2213,AIGBR1194,0
AIGBR2213,AIGBR646,0
AIGBR2213,AIGBR1548,0
AIGBR2213,AIGBR1147,0
AIGBR2213,AIGBR2029,0
AIGBR2213,AIGBR218,0
AIGBR2213,AIGBR1043,0
AIGBR2213,AIGBR981,0
AIGBR2213,AIGBR908,0
AIGBR2213,AIGBR1042,0
AIGBR2213,AIGBR1969,0
AIGBR2213,AIGBR272,0
AIGBR2213,AIGBR1102,0
AIGBR2213,AIGBR390,0
AIGBR2213,AIGBR548,0
AIGBR2213,AIGBR133,0
AIGBR2213,AIGBR43,0
AIGBR2213,AIGBR1104,0
AIGBR2213,AIGBR1085,0
AIGBR2213,AIGBR939,0
AIGBR2213,AIGBR1398,0
AIGBR2213,AIGBR439,0
AIGBR2213,AIGBR184,0
AIGBR2213,AIGBR324,0
AIGBR2213,AIGBR1439,0
AIGBR2213,AIGBR1676,29
AIGBR2213,AIGBR492,0
AIGBR2213,AIGBR2116,0
AIGBR2213,AIGBR2004,0
AIGBR2213,AIGBR1655,0
AIGBR2213,AIGBR805,0
AIGBR2213,AIGBR2074,0
AIGBR2213,AIGBR1978,0
AIGBR2213,AIGBR593,0
AIGBR2213,AIGBR1895,0
AIGBR2213,AIGBR185,0
AIGBR2213,AIGBR1113,0
AIGBR2213,AIGBR1514,0
